dataset_id	sample_id	tier1	tier2	tier3	generic_sample_type	parental_cell_type	final_cell_type	include_blood	include_imac	platform	display_metadata
6646	5655508016_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508016_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810032_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508016_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508016_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508016_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616100_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616100_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616100_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	5645810003_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616100_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	5645810003_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616100_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616100_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616100_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810003_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5645810003_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616100_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616100_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	5645810003_H	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622077_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622077_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622077_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379090_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379090_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7509379090_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622077_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622077_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379090_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379090_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379090_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379090_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622077_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622077_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379090_L	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622077_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	7509352067_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509352067_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509352067_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509352067_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509352067_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509352067_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509352067_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7509352067_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509352067_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	7509352067_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509352067_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379098_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379098_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379098_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379098_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379098_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379098_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379098_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7509379098_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379098_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379098_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379098_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379098_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616028_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616028_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616028_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376057_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376057_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376057_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616028_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	6898376057_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616028_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	6898376057_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376057_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616028_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	9252616028_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616028_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616028_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	5655508054_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_K	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5655508054_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622100_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631069_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622100_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631069_F	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622100_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622100_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622100_A	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631069_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631069_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622100_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622100_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257631069_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631069_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257631069_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376059_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376059_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376059_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376059_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376059_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376059_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376059_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ media 24h adult
6646	6898376059_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376059_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376059_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	6898376059_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379082_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	5666194007_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	5666194007_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	7509379082_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379082_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7509379082_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	5666194007_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	7509379082_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379082_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7509379082_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	5666194026_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631026_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631026_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631026_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631026_F	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631026_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631026_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257631026_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257631026_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631026_K	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257631026_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257631026_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257631026_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	9257622099_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622099_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622099_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622099_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622099_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622099_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622099_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622099_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622099_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622099_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622099_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622099_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622095_L	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622095_H	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622095_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9257622095_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622095_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622095_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622095_E	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9257622095_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+  adult
6646	9257622095_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9257622095_A	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622095_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9257622095_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616099_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616099_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516034_C	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616099_E	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616099_B	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516034_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	7466516034_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516034_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516034_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516034_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	7466516034_K	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	7466516034_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616099_J	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	9252616099_K	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616099_H	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616099_I	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 24h adult
6646	9252616095_B	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	6898376081_D	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	6898376081_G	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
6646	6898376081_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	true	HumanHT-12	Monocyte CD14+ IFN-gamma 24h adult
6646	9252616095_F	myeloid	Monocyte	adult	monocyte	monocyte	null	false	false	HumanHT-12	Monocyte CD14+  adult
6646	9252616095_G	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+  adult
6646	6898376081_C	myeloid	Monocyte	adult	monocyte	monocyte	null	true	false	HumanHT-12	Monocyte CD14+ LPS 2h adult
